nse,log_nse,kgeprime,kgenp,pbias,rmse,type,nq,test_year,n_train_years
0.6203164930611138,0.7943410520143506,0.6892344881739576,0.8157296881279914,12.30676317630257,281.39802765433444,Raw,raw,1979,10
0.6871347268011014,0.7841990077468408,0.7611084581631792,0.7766008107311336,19.206038839254706,255.43997522325907,DQM,1,1979,10
0.6781692375153219,0.823841087928222,0.7451571406197341,0.8240133623823356,15.144611761208347,259.0740772931288,DQM,5,1979,10
0.6724556638910715,0.8483489131282527,0.7510765266313156,0.8534995433361934,12.068169180947894,261.36367615460404,DQM,10,1979,10
0.6439622847136547,0.84566488232624,0.7313593253936478,0.8619828981662723,10.847874422486864,272.49477906700827,DQM,15,1979,10
0.6399199575313923,0.8426949084603848,0.7221460507467695,0.8636567730807511,10.639401527025777,274.03731807496865,DQM,20,1979,10
0.6603417357080107,0.848458441997394,0.7382923992588644,0.8628127680923767,11.090022163820104,266.1529449529256,DQM,25,1979,10
0.6691099063662409,0.8470038318202793,0.7477820929784256,0.8598386432447886,11.484446756799496,262.69515657408465,DQM,30,1979,10
0.6585419189507833,0.8475707045740354,0.741034811211829,0.8632468029923065,11.003001491698345,266.85717281570186,DQM,35,1979,10
0.6680751883176799,0.8499191139907775,0.7468019770429808,0.8637764861277764,10.87524797630775,263.1055696686723,DQM,40,1979,10
0.6654923027579258,0.8487251393076974,0.74377109645066,0.8635264485044735,10.897393283722069,264.12726892633106,DQM,45,1979,10
0.6393633664553073,0.8460686570800974,0.7261225001481799,0.8667339036153281,10.357552701354708,274.2490318767861,DQM,50,1979,10
0.6918178655772034,0.6477266255543445,0.6375039996268961,0.8391821523376826,-6.040011844235616,202.50369042216494,Raw,raw,1980,10
0.8205493042436408,0.7360987337293649,0.8667576113461394,0.9129845330541719,1.0577583279754739,154.52607946165998,DQM,1,1980,10
0.8266009597404229,0.729900482545838,0.8598509462975155,0.9160680265229952,-1.4494652984826073,151.89817553559473,DQM,5,1980,10
0.827124384005216,0.7369732476186637,0.8567264028897383,0.9160607224993564,-1.138455468655606,151.6687415035899,DQM,10,1980,10
0.8258943780880221,0.7370615167709059,0.8612996064787743,0.9179810429538404,-1.13259037881785,152.20734491751642,DQM,15,1980,10
0.8276265552775808,0.73679497162928,0.8651230495996018,0.9193679469776321,-1.1819588356698796,151.44829666165012,DQM,20,1980,10
0.8273331432393934,0.7391651625346976,0.8623090061442906,0.9179798682441129,-1.2377027910965461,151.57713860602001,DQM,25,1980,10
0.826645974086882,0.7370385504002952,0.8620984414021325,0.9193503561617185,-0.9489053359042604,151.87845789209726,DQM,30,1980,10
0.8249549134435186,0.7381008968054958,0.8596899099815263,0.9175891452620614,-1.10862308613337,152.6174437991067,DQM,35,1980,10
0.8244206948946862,0.736807356610003,0.8611996627643136,0.9184692696637382,-0.9778846656351734,152.85015229641658,DQM,40,1980,10
0.8269620423231838,0.7384252971709744,0.8618381586985556,0.9189884236768856,-1.2568999300295691,151.73993830227613,DQM,45,1980,10
0.8245439136890176,0.737716729793539,0.8613206918593861,0.9189073295147989,-0.984248472718195,152.7965089670354,DQM,50,1980,10
0.6251677686426055,0.5790936911731237,0.5625024558919101,0.7143734927272589,-5.297401414906569,206.15907609037563,Raw,raw,1981,10
0.7820551280103244,0.7473999273862073,0.7309844884227483,0.7138027736669315,-1.6313275125067448,157.20173053420163,DQM,1,1981,10
0.783251035702519,0.7839265533362028,0.7417946705497208,0.8037653342192267,-2.3490605309379786,156.76983836835208,DQM,5,1981,10
0.7830883997251671,0.7934333911230778,0.7522066591379751,0.8190664139472971,-2.2322301513356115,156.82864288212878,DQM,10,1981,10
0.785325764164984,0.7897124914744845,0.7458657868907617,0.8200264209855844,-2.443587777837519,156.01773112769746,DQM,15,1981,10
